TIME,BRD_ELFB_AVG,BRD_ELTR_AVG,BRD_FLOWS_AVG,BRD_QSPILL_AVG,BRD_QDISCH_AVG,BRD_MWG1_AVG,BRD_MWG2_AVG,BRD_MWG3_AVG,BRD_MWG4_AVG,BRD_FLOWSS_AVG,BRX_MWG1_AVG,BRX_FLOW_AVG,BRX_ELTRF_AVG,BRX_FLOWSS_AVG
2017-09-23  7:00,1475.37,1374.78,4762.94,0.00,14368.92,0.00,0.00,35.66,0.00,4762.20,73.79,9605.98,1374.13,9601.72
2017-09-23  6:00,1475.50,1374.86,4775.66,0.00,14392.92,0.00,0.00,35.79,0.00,4774.93,73.90,9617.25,1374.17,9612.65
2017-09-23  5:00,1475.66,1375.02,4781.27,0.00,14763.86,0.00,0.00,35.79,0.00,4780.58,77.04,9982.58,1374.28,9978.20
2017-09-23  4:00,1475.82,1375.00,4787.81,0.00,14780.99,0.00,0.00,35.90,0.00,4786.95,77.22,9993.12,1374.28,9988.19
2017-09-23  3:00,1475.97,1374.99,4773.77,0.00,14723.36,0.00,0.00,35.87,0.00,4772.60,77.01,9949.59,1374.24,9943.98
2017-09-23  2:00,1476.13,1374.93,4773.65,0.00,14659.18,0.00,0.00,35.93,0.00,4772.21,76.64,9885.53,1374.21,9879.22
2017-09-23  1:00,1476.31,1374.99,4753.43,0.00,14778.91,0.00,0.00,35.83,0.00,4751.56,77.87,10025.48,1374.28,10018.97
2017-09-23  0:00,1476.16,1375.12,4763.35,0.00,15102.93,0.00,0.00,35.80,0.00,4762.02,80.29,10339.58,1374.37,10334.31
2017-09-22  23:00,1476.00,1375.11,4745.33,0.00,15066.45,0.00,0.00,35.62,0.00,4744.06,80.03,10321.12,1374.36,10316.29
2017-09-22  22:00,1475.82,1375.10,4750.38,0.00,15030.49,0.00,0.00,35.62,0.00,4749.40,79.55,10280.10,1374.35,10275.73
2017-09-22  21:00,1475.65,1375.10,4746.06,0.00,15045.68,0.00,0.00,35.51,0.00,4745.30,79.57,10299.61,1374.35,10295.80
2017-09-22  20:00,1475.46,1375.11,4746.47,0.00,15032.88,0.00,0.00,35.46,0.00,4745.99,79.29,10286.41,1374.35,10283.18
2017-09-22  19:00,1475.25,1375.14,4788.08,0.00,15065.24,0.00,0.00,35.67,0.00,4787.96,79.09,10277.16,1374.37,10274.61
2017-09-22  18:00,1475.33,1375.12,4753.90,0.00,15041.15,0.00,0.00,35.46,0.00,4753.60,79.24,10287.26,1374.36,10284.41
2017-09-22  17:00,1475.52,1375.13,4768.42,0.00,15046.26,0.00,0.00,35.64,0.00,4767.96,79.30,10277.84,1374.35,10274.43
2017-09-22  16:00,1475.71,1375.15,4761.57,0.00,15058.19,0.00,0.00,35.63,0.00,4760.89,79.61,10296.63,1374.35,10292.60
2017-09-22  15:00,1475.77,1375.15,4765.15,0.00,15077.56,0.00,0.00,35.68,0.00,4764.40,79.77,10312.41,1374.35,10308.26
2017-09-22  14:00,1475.70,1375.13,4764.01,0.00,15065.99,0.00,0.00,35.65,0.00,4763.31,79.63,10301.98,1374.36,10298.05
2017-09-22  13:00,1475.64,1375.12,4753.72,0.00,15026.47,0.00,0.00,35.55,0.00,4753.04,79.38,10272.75,1374.35,10268.92
2017-09-22  12:00,1475.51,1375.15,4767.76,0.00,15058.89,0.00,0.00,35.59,0.00,4767.34,79.43,10291.13,1374.35,10287.76
2017-09-22  11:00,1475.36,1375.07,4756.49,0.00,15024.57,0.00,0.00,35.51,0.00,4756.12,79.09,10269.45,1374.35,10266.52
2017-09-22  10:00,1475.20,1375.07,4753.07,0.00,15010.21,0.00,0.00,35.42,0.00,4752.92,78.90,10257.14,1374.35,10254.70
2017-09-22  9:00,1475.02,1375.08,4738.79,0.00,14944.91,0.00,0.00,35.25,0.00,4738.86,78.32,10206.12,1374.35,10204.20
2017-09-22  8:00,1475.05,1375.10,4764.81,0.00,14946.19,0.00,0.00,35.45,0.00,4764.88,78.17,10181.37,1374.35,10179.34
2017-09-22  7:00,1475.22,1375.11,4758.02,0.00,14995.60,0.00,0.00,35.46,0.00,4757.87,78.74,10237.58,1374.37,10235.10
2017-09-22  6:00,1475.39,1375.11,4773.29,0.00,14993.57,0.00,0.00,35.62,0.00,4772.98,78.73,10220.28,1374.36,10217.20
2017-09-22  5:00,1475.57,1375.14,4769.31,0.00,15047.25,0.00,0.00,35.66,0.00,4768.80,79.31,10277.94,1374.37,10274.41
2017-09-22  4:00,1475.75,1375.10,4734.49,0.00,15046.87,0.00,0.00,35.46,0.00,4733.49,79.74,10312.38,1374.37,10308.31
2017-09-22  3:00,1475.93,1374.94,4585.30,0.00,14889.06,0.00,0.00,34.32,0.00,4582.72,79.85,10303.76,1374.35,10299.06
2017-09-22  2:00,1476.10,1375.00,4636.92,0.00,14966.14,0.00,0.00,34.82,0.00,4634.42,80.17,10329.22,1374.35,10324.04
2017-09-22  1:00,1476.29,1375.03,4629.06,0.00,14921.93,0.00,0.00,34.81,0.00,4626.17,79.96,10292.87,1374.39,10287.22
2017-09-22  0:00,1476.49,1375.39,4478.10,0.00,15952.91,0.00,0.00,33.36,0.00,4474.59,89.49,11474.80,1374.79,11471.35
2017-09-21  23:00,1476.73,1375.41,4538.22,0.00,16038.62,0.00,0.00,34.04,0.00,4534.37,89.87,11500.40,1374.82,11496.54
2017-09-21  22:00,1476.74,1375.41,4526.85,0.00,16074.12,0.00,0.00,33.93,0.00,4522.82,90.27,11547.27,1374.82,11543.50
2017-09-21  21:00,1476.26,1375.38,4509.41,0.00,16025.10,0.00,0.00,33.62,0.00,4506.72,89.63,11515.68,1374.80,11512.82
2017-09-21  20:00,1475.76,1375.40,4541.72,0.00,15990.40,0.00,0.00,33.76,0.00,4540.65,88.66,11448.67,1374.80,11446.77
2017-09-21  19:00,1475.29,1375.41,4583.19,0.00,16018.38,0.00,0.00,33.94,0.00,4583.50,88.16,11435.19,1374.80,11434.28
2017-09-21  18:00,1475.14,1375.36,4506.17,0.00,15910.93,0.00,0.00,33.27,0.00,4506.84,87.81,11406.49,1374.78,11405.83
2017-09-21  17:00,1475.14,1375.49,4664.86,0.00,16079.68,0.10,0.00,33.31,0.00,4666.24,87.81,11414.82,1374.86,11414.33
2017-09-21  16:00,1475.13,1375.40,4516.08,0.00,15923.60,0.00,0.00,33.31,0.00,4516.88,87.82,11407.51,1374.76,11406.84
2017-09-21  15:00,1475.13,1375.34,4489.75,0.00,15904.00,0.00,0.00,33.15,0.00,4490.38,87.86,11414.25,1374.74,11413.54
2017-09-21  14:00,1475.11,1375.33,4390.37,0.00,15804.51,0.00,0.00,32.24,0.00,4391.18,87.91,11414.14,1374.70,11413.38
2017-09-21  13:00,1475.10,1375.33,4389.61,0.00,15793.92,0.00,0.00,32.31,0.00,4390.47,87.84,11404.31,1374.70,11403.57
2017-09-21  12:00,1475.09,1375.35,4406.28,0.00,15810.41,0.00,0.00,32.40,0.00,4407.21,87.82,11404.13,1374.72,11403.46
2017-09-21  11:00,1475.00,1375.38,4486.44,0.00,15852.99,0.00,0.00,33.02,0.00,4487.62,87.38,11366.55,1374.76,11366.14
2017-09-21  10:00,1474.87,1375.32,4470.32,0.00,15829.68,0.00,0.00,32.92,0.00,4471.78,87.26,11359.36,1374.71,11359.11
2017-09-21  9:00,1474.74,1375.31,4436.15,0.00,15779.41,0.00,0.00,32.58,0.00,4438.08,87.03,11343.26,1374.70,11343.29
2017-09-21  8:00,1474.58,1375.32,4462.67,0.00,15799.93,0.00,0.00,32.77,0.00,4465.05,86.84,11337.27,1374.70,11337.64
2017-09-21  7:00,1474.72,1375.33,4496.96,0.00,15827.33,0.00,0.00,33.06,0.00,4498.83,86.90,11330.37,1374.72,11330.46
2017-09-21  6:00,1474.95,1375.34,4526.52,0.00,15863.26,0.00,0.00,33.36,0.00,4527.64,87.13,11336.74,1374.73,11336.37
2017-09-21  5:00,1475.18,1375.32,4508.74,0.00,15812.21,0.00,0.00,33.33,0.00,4509.14,87.08,11303.47,1374.71,11302.54
2017-09-21  4:00,1475.41,1375.35,4549.70,0.00,15885.29,0.00,0.00,33.72,0.00,4549.53,87.50,11335.59,1374.72,11334.18
2017-09-21  3:00,1475.64,1375.34,4518.80,0.00,15867.73,0.00,0.00,33.53,0.00,4517.89,87.80,11348.93,1374.72,11347.03
2017-09-21  2:00,1475.87,1375.35,4533.44,0.00,15906.21,0.00,0.00,33.71,0.00,4531.92,88.23,11375.56,1374.74,11373.21
2017-09-21  1:00,1476.09,1375.34,4502.24,0.00,15883.56,0.00,0.00,33.54,0.00,4499.90,88.45,11380.23,1374.73,11377.39
2017-09-21  0:00,1476.33,1375.59,4637.97,0.00,16441.14,0.00,0.00,34.69,0.00,4636.32,91.83,11803.17,1374.97,11800.82
2017-09-20  23:00,1476.61,1375.64,4708.77,0.00,16627.40,0.00,0.00,35.32,0.00,4707.13,93.01,11918.63,1375.01,11916.00
2017-09-20  22:00,1476.68,1375.62,4687.81,0.00,16579.97,0.00,0.00,35.20,0.00,4685.80,92.84,11892.16,1375.00,11889.36
2017-09-20  21:00,1476.60,1375.59,4654.85,0.00,16563.37,0.00,0.00,34.92,0.00,4652.70,92.91,11908.52,1375.00,11905.87
2017-09-20  20:00,1476.56,1375.65,4696.63,0.00,16592.09,0.00,0.00,35.25,0.00,4695.00,92.75,11895.47,1375.00,11892.88
2017-09-20  19:00,1476.54,1375.69,4739.84,0.00,16708.12,0.00,0.00,35.56,0.00,4738.60,93.32,11968.28,1375.03,11965.88
2017-09-20  18:00,1476.53,1375.72,4751.64,0.00,16727.20,0.00,0.00,35.64,0.00,4750.54,93.36,11975.56,1375.03,11973.17
2017-09-20  17:00,1476.54,1375.73,4776.35,0.00,16768.88,0.00,0.00,35.83,0.00,4775.42,93.50,11992.53,1375.03,11990.17
2017-09-20  16:00,1476.54,1375.70,4751.04,0.00,16688.24,0.00,0.00,35.67,0.00,4749.89,93.13,11937.20,1374.97,11934.67
2017-09-20  15:00,1476.53,1375.73,4745.33,0.00,16706.59,0.00,0.00,35.57,0.00,4744.21,93.26,11961.26,1375.01,11958.83
2017-09-20  14:00,1476.54,1375.72,4735.45,0.00,16685.60,0.00,0.00,35.50,0.00,4734.22,93.19,11950.15,1375.02,11947.71
2017-09-20  13:00,1476.55,1375.72,4735.39,0.00,16706.44,0.00,0.00,35.51,0.00,4734.15,93.37,11971.05,1375.01,11968.60
2017-09-20  12:00,1476.55,1375.70,4686.63,0.00,16648.71,0.00,0.00,35.13,0.00,4685.03,93.34,11962.08,1375.01,11959.60
2017-09-20  11:00,1476.56,1375.62,4650.30,0.00,16608.38,0.00,0.00,34.86,0.00,4648.28,93.30,11958.08,1374.95,11955.48
2017-09-20  10:00,1476.56,1375.62,4661.49,0.00,16609.92,0.00,0.00,34.94,0.00,4659.53,93.25,11948.44,1374.96,11945.85
2017-09-20  9:00,1476.56,1375.61,4678.85,0.00,16582.75,0.00,0.00,35.09,0.00,4677.00,92.84,11895.10,1374.96,11892.43
2017-09-20  8:00,1476.54,1375.63,4689.44,0.00,16609.32,0.00,0.00,35.16,0.00,4687.75,92.97,11919.87,1374.98,11917.34
2017-09-20  7:00,1476.49,1375.65,4728.85,0.00,16611.61,0.00,0.00,35.47,0.00,4727.56,92.63,11882.76,1374.97,11880.23
2017-09-20  6:00,1476.44,1375.67,4714.80,0.00,16631.97,0.00,0.00,35.32,0.00,4713.53,92.84,11917.17,1374.97,11914.76
2017-09-20  5:00,1476.39,1375.68,4727.82,0.00,16615.91,0.00,0.00,35.40,0.00,4726.72,92.59,11888.09,1374.97,11885.74
2017-09-20  4:00,1476.34,1375.72,4780.59,0.00,16702.08,0.00,0.00,35.81,0.00,4779.92,92.80,11921.48,1375.00,11919.32
2017-09-20  3:00,1476.29,1375.68,4727.93,0.00,16680.90,0.00,0.00,35.37,0.00,4727.00,93.01,11952.97,1374.99,11950.89
2017-09-20  2:00,1476.24,1375.67,4738.49,0.00,16639.04,0.00,0.00,35.47,0.00,4737.68,92.59,11900.54,1374.96,11898.43
2017-09-20  1:00,1476.20,1375.71,4746.66,0.00,16690.97,0.00,0.00,35.49,0.00,4746.00,92.82,11944.32,1375.00,11942.42
2017-09-20  0:00,1476.16,1375.79,4620.67,0.00,17206.72,0.00,0.00,34.44,0.00,4619.83,97.73,12586.05,1375.20,12585.08
2017-09-19  23:00,1476.15,1375.81,4580.83,0.00,17277.18,0.00,0.00,34.09,0.00,4579.93,98.58,12696.35,1375.21,12695.50
2017-09-19  22:00,1476.14,1375.81,4600.25,0.00,17297.43,0.00,0.00,34.22,0.00,4599.43,98.54,12697.18,1375.23,12696.36
2017-09-19  21:00,1476.14,1375.83,4572.44,0.00,17365.75,0.00,0.00,34.01,0.00,4571.62,99.26,12793.31,1375.25,12792.58
2017-09-19  20:00,1476.13,1375.80,4437.33,0.00,17246.98,0.00,0.00,32.88,0.00,4436.17,99.45,12809.65,1375.20,12808.90
2017-09-19  19:00,1476.11,1375.79,4469.98,0.00,17236.83,0.00,0.00,33.13,0.00,4468.92,99.09,12766.85,1375.20,12766.09
2017-09-19  18:00,1476.09,1375.80,4474.34,0.00,17329.40,0.00,0.00,33.13,0.00,4473.41,99.75,12855.06,1375.23,12854.41
2017-09-19  17:00,1476.07,1375.80,4439.26,0.00,17297.08,0.00,0.00,32.82,0.00,4438.35,99.79,12857.82,1375.20,12857.16
2017-09-19  16:00,1476.06,1375.79,4112.04,0.00,17183.78,0.12,0.00,24.05,2.45,4110.24,101.50,13071.67,1375.12,13071.14
2017-09-19  15:00,1476.04,1375.93,7686.78,0.00,17382.30,5.35,0.00,16.05,25.57,7685.58,73.54,9695.52,1375.27,9693.31
2017-09-19  14:00,1476.02,1375.96,11565.70,0.00,17259.04,13.38,0.00,31.96,36.38,11565.27,40.01,5693.34,1375.23,5688.97
2017-09-19  13:00,1476.01,1376.09,9790.99,0.00,17862.29,9.70,0.00,20.02,36.18,9791.64,60.09,8071.29,1375.46,8069.03
2017-09-19  12:00,1476.04,1375.82,3038.22,0.00,17651.01,1.10,0.00,0.65,13.34,3036.97,112.98,14612.79,1375.22,14613.80
2017-09-19  11:00,1476.08,1375.72,866.35,0.00,17207.91,0.40,0.00,0.00,0.00,864.87,126.62,16341.56,1375.07,16344.31
2017-09-19  10:00,1476.08,1375.75,862.02,0.00,17235.42,0.32,0.00,0.00,0.00,860.65,126.84,16373.40,1375.10,16376.11
2017-09-19  9:00,1476.08,1375.89,2172.72,0.00,17330.07,12.06,0.00,0.00,0.00,2171.93,117.52,15157.36,1375.21,15158.77
2017-09-19  8:00,1476.09,1375.99,4436.88,0.00,17317.07,32.78,0.00,0.00,0.00,4436.55,99.87,12880.19,1375.31,12879.62
2017-09-19  7:00,1476.10,1375.99,4444.87,0.00,17310.27,32.85,0.00,0.00,0.00,4444.47,99.73,12865.40,1375.32,12864.82
2017-09-19  6:00,1476.11,1376.01,4468.11,0.00,17375.37,33.05,0.00,0.00,0.00,4467.77,100.08,12907.26,1375.31,12906.70
2017-09-19  5:00,1476.12,1376.00,4460.34,0.00,17400.81,32.99,0.00,0.00,0.00,4459.94,100.36,12940.47,1375.32,12939.93
2017-09-19  4:00,1476.13,1375.98,4436.56,0.00,17300.12,32.79,0.00,0.00,0.00,4436.04,99.80,12863.56,1375.28,12862.91
2017-09-19  3:00,1476.15,1375.99,4431.71,0.00,17352.83,32.75,0.00,0.00,0.00,4431.15,100.23,12921.12,1375.31,12920.54
2017-09-19  2:00,1476.16,1375.96,4412.65,0.00,17274.81,32.59,0.00,0.00,0.00,4411.94,99.87,12862.16,1375.28,12861.49
2017-09-19  1:00,1476.17,1376.00,4426.73,0.00,17342.34,32.70,0.00,0.00,0.00,4426.14,100.23,12915.61,1375.30,12915.00
2017-09-19  0:00,1476.19,1376.24,4466.33,0.00,18096.86,32.99,0.00,0.00,0.00,4466.48,105.64,13630.53,1375.47,13630.49
2017-09-18  23:00,1476.25,1376.25,4468.07,0.00,18159.51,33.02,0.00,0.00,0.00,4468.05,106.23,13690.39,1375.45,13690.40
2017-09-18  22:00,1476.32,1376.25,4450.19,0.00,18216.36,32.88,0.00,0.00,0.00,4449.95,106.84,13766.17,1375.47,13766.25
2017-09-18  21:00,1476.39,1376.26,4459.38,0.00,18263.77,32.98,0.00,0.00,0.00,4458.95,107.18,13804.39,1375.50,13804.50
2017-09-18  20:00,1476.46,1376.24,4425.61,0.00,18204.36,32.71,0.00,0.00,0.00,4424.84,107.11,13778.75,1375.47,13778.84
2017-09-18  19:00,1476.56,1376.27,4454.42,0.00,18230.32,32.99,0.00,0.00,0.00,4453.47,107.17,13775.90,1375.48,13776.00
2017-09-18  18:00,1476.40,1376.29,4505.08,0.00,18320.97,33.37,0.00,0.00,0.00,4504.75,107.29,13815.89,1375.52,13816.00
2017-09-18  17:00,1476.12,1376.27,4477.81,0.00,18258.05,33.05,0.00,0.00,0.00,4478.32,106.74,13780.24,1375.48,13780.31
2017-09-18  16:00,1475.82,1376.25,4498.83,0.00,18197.16,33.15,0.00,0.00,0.00,4500.16,105.80,13698.33,1375.46,13698.35
2017-09-18  15:00,1475.51,1376.24,4469.21,0.00,18146.30,32.82,0.00,0.00,0.00,4471.57,105.36,13677.09,1375.44,13677.09
2017-09-18  14:00,1475.15,1376.24,4459.23,0.00,18127.26,32.62,0.00,0.00,0.00,4462.76,104.92,13668.04,1375.42,13668.03
2017-09-18  13:00,1475.07,1376.23,4455.27,0.00,18064.28,32.57,0.00,0.00,0.00,4459.06,104.42,13609.01,1375.42,13609.02
2017-09-18  12:00,1475.16,1376.24,4464.43,0.00,18111.54,32.65,0.00,0.00,0.00,4467.93,104.74,13647.11,1375.43,13647.10
2017-09-18  11:00,1475.24,1376.25,4477.87,0.00,18146.57,32.79,0.00,0.00,0.00,4481.03,104.97,13668.70,1375.44,13668.69
2017-09-18  10:00,1475.35,1376.24,4456.23,0.00,18112.75,32.65,0.00,0.00,0.00,4459.15,104.99,13656.52,1375.44,13656.52
2017-09-18  9:00,1475.44,1376.23,4473.91,0.00,18105.61,32.83,0.00,0.00,0.00,4476.43,104.96,13631.70,1375.42,13631.70
2017-09-18  8:00,1475.53,1376.24,4476.50,0.00,18158.05,32.88,0.00,0.00,0.00,4478.76,105.41,13681.55,1375.43,13681.55
2017-09-18  7:00,1475.61,1376.25,4496.05,0.00,18188.16,33.07,0.00,0.00,0.00,4497.99,105.58,13692.26,1375.44,13692.26
2017-09-18  6:00,1475.70,1376.26,4502.53,0.00,18197.52,33.15,0.00,0.00,0.00,4504.23,105.68,13694.99,1375.43,13695.00
2017-09-18  5:00,1475.78,1376.28,4504.15,0.00,18256.20,33.17,0.00,0.00,0.00,4505.66,106.17,13752.05,1375.45,13752.08
2017-09-18  4:00,1475.86,1376.25,4493.59,0.00,18205.54,33.12,0.00,0.00,0.00,4494.79,106.01,13711.96,1375.43,13711.97
2017-09-18  3:00,1475.94,1376.26,4489.26,0.00,18189.26,33.10,0.00,0.00,0.00,4490.24,105.97,13700.00,1375.44,13700.02
2017-09-18  2:00,1476.03,1376.28,4507.48,0.00,18300.30,33.27,0.00,0.00,0.00,4508.25,106.73,13792.82,1375.48,13792.88
2017-09-18  1:00,1476.11,1376.26,4485.28,0.00,18223.83,33.12,0.00,0.00,0.00,4485.74,106.44,13738.55,1375.46,13738.60
2017-09-18  0:00,1476.18,1376.25,4487.70,0.00,18184.18,33.16,0.00,0.00,0.00,4487.91,106.18,13696.48,1375.44,13696.50
2017-09-17  23:00,1476.26,1376.24,4459.29,0.00,18186.66,32.95,0.00,0.00,0.00,4459.24,106.55,13727.37,1375.43,13727.41
2017-09-17  22:00,1476.32,1376.23,4442.50,0.00,18180.68,32.83,0.00,0.00,0.00,4442.20,106.68,13738.18,1375.43,13738.23
2017-09-17  21:00,1476.40,1376.28,4471.79,0.00,18260.08,33.08,0.00,0.00,0.00,4471.39,107.07,13788.28,1375.49,13788.38
2017-09-17  20:00,1476.48,1376.30,4539.64,0.00,18335.43,33.69,0.00,0.00,0.00,4539.11,107.23,13795.79,1375.51,13795.91
2017-09-17  19:00,1476.56,1376.29,4548.54,0.00,18315.41,33.79,0.00,0.00,0.00,4547.79,107.10,13766.87,1375.49,13766.96
2017-09-17  18:00,1476.62,1376.31,4556.77,0.00,18355.43,33.87,0.00,0.00,0.00,4555.91,107.33,13798.66,1375.52,13798.78
2017-09-17  17:00,1476.36,1376.31,4549.50,0.00,18364.61,33.74,0.00,0.00,0.00,4549.36,107.26,13815.11,1375.50,13815.22
2017-09-17  16:00,1476.11,1376.28,4550.66,0.00,18267.80,33.67,0.00,0.00,0.00,4551.14,106.30,13717.14,1375.44,13717.17
2017-09-17  15:00,1475.83,1376.26,4554.40,0.00,18258.77,33.62,0.00,0.00,0.00,4555.57,105.92,13704.20,1375.42,13704.22
2017-09-17  14:00,1475.56,1376.24,4542.25,0.00,18160.75,33.44,0.00,0.00,0.00,4544.15,104.97,13618.62,1375.41,13618.61
2017-09-17  13:00,1475.28,1376.23,4535.19,0.00,18155.62,33.30,0.00,0.00,0.00,4537.84,104.68,13620.44,1375.40,13620.44
2017-09-17  12:00,1475.21,1376.23,4537.43,0.00,18183.73,33.29,0.00,0.00,0.00,4540.27,104.85,13646.29,1375.41,13646.29
2017-09-17  11:00,1475.28,1376.21,4536.16,0.00,18138.99,33.31,0.00,0.00,0.00,4538.75,104.59,13602.83,1375.41,13602.83
2017-09-17  10:00,1475.35,1376.21,4524.34,0.00,18105.43,33.24,0.00,0.00,0.00,4526.81,104.45,13581.09,1375.42,13581.09
2017-09-17  9:00,1475.42,1376.23,4529.78,0.00,18161.33,33.29,0.00,0.00,0.00,4532.10,104.88,13631.54,1375.45,13631.54
2017-09-17  8:00,1475.49,1376.27,4546.44,0.00,18268.55,33.44,0.00,0.00,0.00,4548.59,105.60,13722.11,1375.49,13722.10
2017-09-17  7:00,1475.56,1376.26,4540.89,0.00,18242.71,33.43,0.00,0.00,0.00,4542.81,105.54,13701.82,1375.47,13701.82
2017-09-17  6:00,1475.64,1376.25,4559.61,0.00,18216.73,33.60,0.00,0.00,0.00,4561.23,105.32,13657.12,1375.46,13657.12
2017-09-17  5:00,1475.71,1376.26,4570.98,0.00,18257.78,33.72,0.00,0.00,0.00,4572.39,105.58,13686.79,1375.49,13686.80
2017-09-17  4:00,1475.80,1376.27,4572.35,0.00,18257.15,33.76,0.00,0.00,0.00,4573.55,105.61,13684.80,1375.48,13684.81
2017-09-17  3:00,1475.88,1376.27,4569.65,0.00,18272.91,33.76,0.00,0.00,0.00,4570.67,105.91,13703.26,1375.48,13703.27
2017-09-17  2:00,1475.96,1376.27,4573.67,0.00,18262.85,33.82,0.00,0.00,0.00,4574.46,105.89,13689.18,1375.47,13689.19
2017-09-17  1:00,1476.03,1376.27,4576.51,0.00,18298.73,33.87,0.00,0.00,0.00,4577.12,106.19,13722.22,1375.50,13722.25
2017-09-17  0:00,1476.12,1376.26,4575.48,0.00,18288.93,33.88,0.00,0.00,0.00,4575.85,106.23,13713.45,1375.47,13713.48
2017-09-16  23:00,1475.88,1376.25,4587.22,0.00,18244.11,33.91,0.00,0.00,0.00,4588.12,105.56,13656.89,1375.45,13656.88
2017-09-16  22:00,1475.61,1376.24,4579.15,0.00,18241.14,33.77,0.00,0.00,0.00,4580.75,105.30,13658.69,1375.46,13658.69
2017-09-16  21:00,1475.34,1376.23,4576.40,0.00,18199.27,33.66,0.00,0.00,0.00,4578.64,104.75,13622.87,1375.43,13622.87
2017-09-16  20:00,1475.06,1376.23,4580.64,0.00,18188.62,33.60,0.00,0.00,0.00,4583.53,104.36,13607.98,1375.42,13607.99
2017-09-16  19:00,1475.07,1376.22,4579.17,0.00,18136.59,33.59,0.00,0.00,0.00,4582.02,103.99,13557.42,1375.42,13557.45
2017-09-16  18:00,1475.11,1376.22,4574.25,0.00,18127.69,33.58,0.00,0.00,0.00,4577.04,104.00,13553.44,1375.41,13553.46
2017-09-16  17:00,1475.15,1376.24,4583.74,0.00,18176.11,33.65,0.00,0.00,0.00,4586.40,104.32,13592.37,1375.42,13592.38
2017-09-16  16:00,1475.20,1376.25,4575.12,0.00,18194.10,33.60,0.00,0.00,0.00,4577.77,104.58,13618.97,1375.42,13618.98
2017-09-16  15:00,1475.25,1376.26,4585.59,0.00,18238.22,33.70,0.00,0.00,0.00,4588.06,104.89,13652.63,1375.42,13652.63
2017-09-16  14:00,1475.30,1376.27,4579.80,0.00,18237.19,33.66,0.00,0.00,0.00,4582.19,104.96,13657.40,1375.43,13657.39
2017-09-16  13:00,1475.36,1376.26,4592.18,0.00,18185.32,33.79,0.00,0.00,0.00,4594.33,104.57,13593.14,1375.42,13593.14
2017-09-16  12:00,1475.42,1376.29,4597.53,0.00,18234.05,33.84,0.00,0.00,0.00,4599.61,104.85,13636.52,1375.49,13636.52
2017-09-16  11:00,1475.47,1376.34,4610.10,0.00,18268.86,33.94,0.00,0.00,0.00,4612.09,105.01,13658.75,1375.58,13658.75
2017-09-16  10:00,1475.53,1376.40,4608.16,0.00,18193.66,33.92,0.00,0.00,0.00,4610.17,104.45,13585.50,1375.63,13585.51
2017-09-16  9:00,1475.58,1376.50,4616.61,0.00,18208.43,33.98,0.00,0.00,0.00,4618.68,104.39,13591.82,1375.76,13591.83
2017-09-16  8:00,1475.63,1376.57,4604.28,0.00,18179.84,33.87,0.00,0.00,0.00,4606.47,104.28,13575.56,1375.82,13575.58
2017-09-16  7:00,1475.68,1376.57,4601.89,0.00,18161.58,33.86,0.00,0.00,0.00,4603.98,104.21,13559.69,1375.82,13559.70
2017-09-16  6:00,1475.72,1376.57,4601.04,0.00,18125.12,33.87,0.00,0.00,0.00,4603.03,103.99,13524.08,1375.81,13524.10
2017-09-16  5:00,1475.77,1376.59,4604.73,0.00,18222.94,33.91,0.00,0.00,0.00,4606.64,104.73,13619.26,1375.85,13619.26
2017-09-16  4:00,1475.83,1376.60,4605.62,0.00,18233.79,33.93,0.00,0.00,0.00,4607.42,104.87,13628.17,1375.85,13628.17
2017-09-16  3:00,1475.88,1376.60,4602.32,0.00,18287.03,33.93,0.00,0.00,0.00,4604.02,105.34,13684.71,1375.84,13684.71
2017-09-16  2:00,1475.94,1376.59,4598.55,0.00,18213.06,33.91,0.00,0.00,0.00,4600.10,104.90,13614.51,1375.83,13614.50
2017-09-16  1:00,1475.99,1376.61,4606.91,0.00,18311.32,34.00,0.00,0.00,0.00,4608.35,105.62,13704.41,1375.84,13704.41
2017-09-16  0:00,1476.06,1376.60,4603.20,0.00,18274.10,33.98,0.00,0.00,0.00,4604.49,105.44,13670.89,1375.85,13670.90
2017-09-15  23:00,1476.12,1376.60,4611.30,0.00,18255.91,34.08,0.00,0.00,0.00,4612.39,105.33,13644.62,1375.84,13644.61
2017-09-15  22:00,1476.18,1376.60,4614.23,0.00,18264.20,34.12,0.00,0.00,0.00,4615.20,105.41,13649.96,1375.84,13649.96
2017-09-15  21:00,1476.23,1376.62,4613.87,0.00,18330.91,34.13,0.00,0.00,0.00,4614.75,105.97,13717.05,1375.85,13717.07
2017-09-15  20:00,1476.29,1376.61,4613.69,0.00,18303.86,34.14,0.00,0.00,0.00,4614.41,105.85,13690.17,1375.84,13690.18
2017-09-15  19:00,1476.36,1376.60,4621.30,0.00,18261.39,34.23,0.00,0.00,0.00,4621.84,105.50,13640.09,1375.84,13640.08
2017-09-15  18:00,1476.43,1376.62,4633.25,0.00,18398.32,34.35,0.00,0.00,0.00,4633.67,106.53,13765.07,1375.88,13765.12
2017-09-15  17:00,1476.32,1376.61,4611.71,0.00,18362.72,34.14,0.00,0.00,0.00,4612.39,106.36,13751.01,1375.84,13751.04
2017-09-15  16:00,1476.02,1376.60,4605.31,0.00,18306.21,34.00,0.00,0.00,0.00,4606.67,105.69,13700.90,1375.82,13700.90
